Generation,Lifetime Over 900 Cycle,Total Occumation Grade,Occupation Block of 5 Grade,Created Process Grade,Alive Process Grade,Bombing Freq Grade
5316,901,298,3,342,206,13.055555555555555
5317,901,0,0,341,208,0.0
5318,901,0,0,1,2,0.0
5319,901,278,22,341,208,13.277777777777779
5320,901,205,18,324,278,20.77777777777778
5321,901,205,18,324,278,20.77777777777778
5322,901,205,18,324,278,20.77777777777778
5323,901,205,19,324,278,20.77777777777778
5324,901,127,10,48,49,20.27777777777778
5325,901,205,17,324,278,20.77777777777778
5326,901,205,18,324,278,20.77777777777778
5327,901,205,19,324,278,20.77777777777778
5328,23,101,2,8,4,0.0
5329,901,190,19,407,366,18.72222222222222
5330,901,197,18,227,162,18.444444444444443
5331,901,0,0,232,160,0.0
5332,901,197,16,227,162,18.38888888888889
5333,901,0,0,314,241,0.0
5334,901,197,18,227,162,18.38888888888889
5335,901,177,17,433,314,13.5
5336,901,0,0,457,315,0.0
5337,901,179,15,433,314,13.5
5338,901,227,18,433,314,13.5
5339,901,220,16,403,280,12.833333333333334
5340,901,0,0,221,195,0.0
5341,901,202,29,258,186,15.61111111111111
5342,901,227,17,433,314,13.5
5343,901,202,31,258,186,15.61111111111111
5344,901,0,0,141,122,0.0
5345,901,209,31,358,304,14.722222222222221
5346,901,244,17,398,318,11.88888888888889
5347,901,209,33,358,304,14.722222222222221
5348,901,188,21,272,146,13.5
5349,901,173,25,240,168,12.38888888888889
5350,901,169,18,349,295,14.5
5351,901,193,26,353,286,16.166666666666668
5352,901,193,26,353,286,16.166666666666668
5353,901,193,26,353,286,16.166666666666668
5354,901,193,26,353,286,16.166666666666668
5355,901,0,0,452,425,0.0
5356,901,186,23,452,425,14.5
5357,901,0,0,141,60,0.0
5358,901,182,15,444,421,14.5
5359,901,189,15,447,419,18.0
5360,901,133,15,418,382,18.22222222222222
5361,901,198,20,377,306,15.444444444444445
5362,901,0,0,417,363,0.0
5363,901,154,22,465,431,14.055555555555555
5364,901,189,16,447,419,18.0
5365,901,189,16,447,419,18.0
5366,901,189,15,447,419,18.0
5367,901,185,19,421,374,18.61111111111111
5368,901,137,10,420,359,17.72222222222222
5369,901,0,0,443,394,0.0
5370,901,150,25,443,394,15.055555555555555
5371,901,137,19,420,359,17.72222222222222
5372,901,0,0,0,1,0.0
5373,901,220,26,436,387,10.555555555555555
5374,901,230,26,432,390,12.944444444444445
5375,901,230,28,432,390,12.944444444444445
5376,901,251,26,426,380,10.555555555555555
5377,901,173,22,410,364,10.833333333333334
5378,901,192,23,418,375,10.666666666666666
5379,901,0,0,233,168,0.0
5380,901,175,24,416,371,10.722222222222221
5381,901,114,12,415,378,10.61111111111111
5382,901,181,26,310,241,8.88888888888889
5383,901,190,23,422,380,10.666666666666666
5384,901,0,0,398,339,0.0
5385,901,169,9,398,339,9.5
5386,901,252,25,416,373,9.833333333333334
5387,901,252,26,416,373,9.833333333333334
5388,901,258,20,474,389,9.277777777777779
5389,901,0,0,462,392,0.0
5390,901,102,10,461,390,9.555555555555555
5391,901,0,0,241,172,0.0
5392,901,258,18,462,392,9.11111111111111
5393,901,257,18,462,392,9.11111111111111
5394,901,257,18,462,392,9.11111111111111
5395,901,0,0,413,351,0.0
5396,901,0,0,314,314,0.0
5397,901,0,0,171,105,0.0
5398,901,0,0,403,329,0.0
5399,901,256,1,462,392,9.11111111111111
5400,901,0,0,462,392,0.0
5401,901,256,17,462,392,9.11111111111111
5402,901,210,2,315,255,14.722222222222221
5403,901,257,1,459,389,9.11111111111111
5404,901,257,18,459,389,9.11111111111111
5405,901,256,1,462,393,9.11111111111111
5406,901,268,24,474,395,10.88888888888889
5407,901,0,0,103,8,0.0
5408,901,265,25,472,398,11.333333333333334
5409,901,265,26,472,398,11.333333333333334
5410,901,268,26,475,392,10.88888888888889
5411,901,268,26,475,392,10.88888888888889
5412,901,271,28,473,389,10.777777777777779
5413,901,265,5,469,387,10.666666666666666
5414,901,265,23,469,387,10.666666666666666
5415,901,113,15,479,401,11.222222222222221
5416,3,0,0,0,0,0.0
5417,901,0,0,319,259,0.0
5418,901,269,27,471,392,10.444444444444445
5419,901,269,25,471,392,10.444444444444445
5420,901,269,26,471,392,10.444444444444445
5421,901,269,27,471,392,10.444444444444445
5422,901,261,30,389,361,11.666666666666666
5423,901,277,27,199,163,12.277777777777779
5424,901,261,29,389,361,11.666666666666666
5425,901,261,29,389,361,11.666666666666666
5426,901,261,21,389,361,11.666666666666666
5427,901,0,0,426,374,0.0
5428,901,281,33,477,464,9.055555555555555
5429,901,281,32,477,464,9.055555555555555
5430,901,281,33,477,464,9.055555555555555
5431,901,157,19,449,378,10.61111111111111
5432,901,214,13,471,384,6.666666666666667
5433,901,0,0,231,19,0.0
5434,901,211,27,474,391,6.722222222222222
5435,901,317,21,231,19,0.1111111111111111
5436,901,211,11,474,391,6.722222222222222
5437,901,0,0,468,385,0.0
5438,901,217,27,469,387,6.833333333333333
5439,901,0,0,202,133,0.0
5440,901,227,17,440,361,7.833333333333333
5441,901,227,28,440,361,7.833333333333333
5442,901,0,0,452,377,0.0
5443,901,100,7,599,302,0.05555555555555555
5444,901,0,0,370,310,0.0
5445,901,227,30,440,361,7.833333333333333
5446,901,227,30,440,361,7.833333333333333
5447,901,227,28,440,361,7.833333333333333
5448,901,225,31,438,359,7.722222222222222
5449,901,155,23,450,380,10.166666666666666
5450,901,216,15,465,318,9.055555555555555
5451,901,128,10,368,274,4.444444444444445
5452,901,128,9,368,274,4.444444444444445
5453,901,0,0,465,318,0.0
5454,901,216,14,465,318,9.11111111111111
5455,901,200,11,453,346,14.777777777777779
5456,901,0,0,377,192,0.0
5457,901,203,15,478,387,12.11111111111111
5458,901,202,2,478,387,12.11111111111111
5459,901,0,0,349,305,0.0
5460,901,0,0,354,295,0.0
5461,901,129,28,270,217,9.833333333333334
5462,4,100,8,0,1,0.0
5463,901,0,0,154,133,0.0
5464,901,160,31,220,188,6.611111111111111
5465,3,0,0,0,0,0.0
5466,901,142,27,191,157,5.944444444444445
5467,901,0,0,0,1,0.0
5468,901,170,26,195,122,8.055555555555555
5469,901,0,0,191,155,0.0
5470,901,0,0,187,153,0.0
5471,901,145,4,396,246,15.666666666666666
5472,901,145,12,396,246,15.666666666666666
5473,901,102,10,365,365,7.666666666666667
5474,901,145,12,396,246,15.666666666666666
5475,901,102,10,368,369,7.888888888888889
5476,901,145,14,403,253,15.277777777777779
5477,901,144,13,403,254,15.333333333333334
5478,901,146,13,400,250,15.444444444444445
5479,901,145,14,403,252,15.222222222222221
5480,901,145,4,403,252,15.222222222222221
5481,901,145,13,403,252,15.222222222222221
5482,901,145,13,403,252,15.222222222222221
5483,901,140,13,412,262,14.777777777777779
5484,901,150,4,342,128,17.88888888888889
5485,901,140,13,412,262,14.777777777777779
5486,901,0,0,165,120,0.0
5487,901,140,4,412,262,14.777777777777779
5488,901,0,0,0,1,0.0
5489,901,123,11,443,293,13.11111111111111
5490,901,123,5,443,293,13.11111111111111
5491,901,0,0,242,124,0.0
5492,901,124,12,443,293,13.11111111111111
5493,901,124,12,443,293,13.11111111111111
5494,901,0,0,449,194,0.0
5495,901,124,9,443,293,13.11111111111111
5496,901,124,12,445,295,12.944444444444445
5497,901,124,12,445,295,12.944444444444445
5498,901,124,12,443,292,13.055555555555555
5499,901,116,11,481,289,12.444444444444445
5500,901,116,12,481,289,12.444444444444445
5501,901,116,12,481,289,12.444444444444445
5502,901,116,11,481,289,12.444444444444445
5503,901,0,0,283,262,0.0
5504,901,117,13,481,289,12.444444444444445
5505,901,117,13,481,289,12.444444444444445
5506,901,117,13,481,289,12.444444444444445
5507,901,117,12,481,289,12.444444444444445
5508,901,117,12,481,289,12.444444444444445
5509,901,116,4,481,289,12.444444444444445
5510,901,116,23,368,158,12.833333333333334
5511,901,116,4,481,289,12.444444444444445
5512,901,149,17,418,391,12.722222222222221
5513,901,151,27,423,398,12.722222222222221
5514,901,147,25,428,410,11.666666666666666
5515,901,149,27,418,391,12.722222222222221
5516,901,0,0,409,399,0.0
5517,901,154,21,419,389,12.666666666666666
5518,901,0,0,269,202,0.0
5519,901,154,26,419,389,12.666666666666666
5520,901,154,28,419,389,12.666666666666666
5521,901,0,0,299,239,0.0
5522,901,175,21,436,391,11.833333333333334
5523,901,167,25,436,392,11.777777777777779
5524,901,167,25,436,392,11.777777777777779
5525,901,126,20,446,349,10.166666666666666
5526,901,117,19,556,532,12.055555555555555
5527,901,0,0,565,552,0.0
5528,901,0,0,377,303,0.0
5529,901,149,37,377,303,12.277777777777779
5530,901,149,36,377,303,12.277777777777779
5531,901,120,27,565,552,11.833333333333334
5532,901,120,27,548,543,5.555555555555555
5533,901,0,0,538,531,0.0
5534,901,116,20,548,541,11.88888888888889
5535,901,151,2,481,327,10.0
5536,901,116,21,548,541,11.88888888888889
5537,901,116,21,548,541,11.88888888888889
5538,901,116,21,548,541,11.88888888888889
5539,901,231,21,604,605,12.777777777777779
5540,901,0,0,528,513,0.0
5541,4,0,0,0,0,0.0
5542,901,196,27,506,496,12.5
5543,901,191,1,612,613,12.777777777777779
5544,901,0,0,617,618,0.0
5545,901,166,1,501,395,12.277777777777779
5546,901,191,14,612,613,12.777777777777779
5547,901,191,14,612,613,12.777777777777779
5548,901,191,14,612,613,12.777777777777779
5549,901,191,13,612,613,12.777777777777779
5550,901,191,14,612,613,12.777777777777779
5551,901,214,5,599,600,13.222222222222221
5552,901,214,5,599,600,13.222222222222221
5553,901,191,14,610,611,12.722222222222221
5554,901,191,14,610,611,12.722222222222221
5555,901,191,14,610,611,12.722222222222221
5556,901,200,23,484,467,12.166666666666666
5557,901,195,32,464,444,12.722222222222221
5558,901,199,33,471,452,11.88888888888889
5559,901,0,0,41,42,0.0
5560,901,195,32,464,444,12.722222222222221
5561,901,192,19,459,444,12.944444444444445
5562,901,0,0,491,474,0.0
5563,901,211,12,343,340,24.22222222222222
5564,901,220,20,343,344,24.88888888888889
5565,901,211,15,343,340,24.22222222222222
5566,901,211,6,343,340,24.22222222222222
5567,901,0,0,253,235,0.0
5568,901,264,5,457,385,14.944444444444445
5569,901,262,21,457,385,17.833333333333332
5570,901,262,22,457,385,17.833333333333332
5571,901,0,0,428,214,0.0
5572,901,262,21,459,389,13.944444444444445
5573,901,0,0,314,314,0.0
5574,901,0,0,359,202,0.0
5575,901,262,21,459,389,13.944444444444445
5576,901,322,25,472,361,14.5
5577,901,262,21,459,389,13.944444444444445
5578,901,322,24,472,361,14.5
5579,901,322,20,472,361,14.5
5580,901,240,18,414,304,13.055555555555555
5581,901,264,18,484,381,14.277777777777779
5582,901,264,18,484,381,14.277777777777779
5583,901,0,0,315,315,0.0
5584,901,264,19,484,381,14.277777777777779
5585,901,0,0,158,158,0.0
5586,901,260,19,459,386,13.722222222222221
5587,901,0,0,467,394,0.0
5588,901,260,19,459,386,13.722222222222221
5589,901,227,21,381,276,16.666666666666668
5590,901,262,23,467,394,15.166666666666666
5591,901,0,0,467,394,0.0
5592,901,262,6,467,394,15.166666666666666
5593,901,262,6,467,394,15.166666666666666
5594,4,0,0,0,0,0.0
5595,901,276,27,467,394,15.166666666666666
5596,901,261,15,467,394,15.166666666666666
5597,901,276,28,467,394,15.166666666666666
5598,901,276,26,467,394,15.166666666666666
5599,901,276,11,467,394,15.166666666666666
5600,901,242,20,423,311,14.61111111111111
5601,901,242,22,423,311,14.61111111111111
5602,901,260,21,466,393,15.222222222222221
5603,901,261,22,466,393,15.222222222222221
5604,901,263,19,427,342,16.166666666666668
5605,901,104,13,462,365,15.0
5606,901,261,22,466,393,15.222222222222221
5607,901,0,0,530,440,0.0
5608,901,99,10,549,464,13.222222222222221
5609,901,261,21,466,393,15.222222222222221
5610,901,102,11,487,371,12.833333333333334
5611,901,100,9,607,549,12.11111111111111
5612,901,100,7,636,384,0.3333333333333333
5613,901,100,10,607,549,12.11111111111111
5614,901,100,9,607,549,12.11111111111111
5615,901,0,0,442,334,0.0
5616,901,116,12,449,331,14.722222222222221
5617,901,102,11,562,498,12.833333333333334
5618,901,101,9,561,490,12.88888888888889
5619,901,151,20,425,356,15.222222222222221
5620,901,151,21,425,356,15.222222222222221
5621,901,0,0,454,309,0.0
5622,901,162,12,558,499,11.61111111111111
5623,901,182,14,548,491,11.5
5624,901,182,13,548,491,11.5
5625,901,182,7,548,491,11.5
5626,901,182,13,546,488,11.5
5627,901,193,15,546,488,12.055555555555555
5628,901,182,14,546,488,11.5
5629,901,182,13,546,488,11.5
5630,901,179,2,554,469,10.0
5631,901,0,0,563,475,0.0
5632,901,170,1,565,515,11.555555555555555
5633,901,198,2,500,480,13.5
5634,901,184,15,409,328,14.0
5635,901,0,0,384,334,0.0
5636,901,0,0,398,322,0.0
5637,901,178,14,558,475,10.0
5638,901,0,0,421,350,0.0
5639,901,168,24,466,411,15.0
5640,901,194,25,599,552,9.055555555555555
5641,901,192,16,623,588,8.0
5642,901,194,13,599,552,9.055555555555555
5643,901,193,21,574,526,9.444444444444445
5644,901,176,14,263,112,17.38888888888889
5645,901,0,0,555,464,0.0
5646,901,165,17,604,558,9.944444444444445
5647,901,196,22,599,552,9.0
5648,901,196,25,599,548,8.5
5649,901,161,15,497,325,7.5
5650,901,231,19,627,584,9.333333333333334
5651,901,231,18,627,584,9.333333333333334
5652,901,231,19,627,584,9.333333333333334
5653,901,172,30,463,421,10.333333333333334
5654,901,232,21,627,584,9.5
5655,901,232,21,627,584,9.5
5656,901,232,6,627,584,9.5
5657,901,0,0,607,563,0.0
5658,901,0,0,606,562,0.0
5659,901,148,19,527,395,6.833333333333333
5660,901,232,19,627,584,9.166666666666666
5661,901,191,18,607,563,10.166666666666666
5662,901,109,13,454,286,1.0
5663,901,0,0,385,289,0.0
5664,901,192,19,607,563,10.333333333333334
5665,901,225,18,703,679,8.0
5666,901,191,7,607,563,10.166666666666666
5667,901,191,7,607,563,10.166666666666666
5668,901,0,0,602,557,0.0
5669,901,191,15,607,563,10.166666666666666
5670,901,185,10,463,407,7.222222222222222
5671,901,200,27,443,296,8.333333333333334
5672,901,0,0,273,237,0.0
5673,901,162,14,607,563,10.0
5674,901,124,13,489,477,14.0
5675,901,143,13,633,622,9.722222222222221
5676,901,143,13,633,622,9.722222222222221
5677,901,0,0,179,96,0.0
5678,901,143,13,633,622,9.722222222222221
5679,901,143,13,633,622,9.722222222222221
5680,901,175,23,465,299,8.5
5681,901,180,22,451,271,9.055555555555555
5682,901,176,20,450,281,9.555555555555555
5683,901,180,22,451,271,9.055555555555555
5684,901,0,0,441,279,0.0
5685,901,0,0,389,185,0.0
5686,901,175,18,459,265,9.166666666666666
5687,901,0,0,445,301,0.0
5688,901,202,21,443,272,9.333333333333334
5689,901,100,7,599,301,0.05555555555555555
5690,901,183,14,440,293,8.777777777777779
5691,901,202,7,443,272,9.333333333333334
5692,901,181,17,442,294,8.722222222222221
5693,901,181,14,442,294,8.722222222222221
5694,901,209,26,290,146,15.5
5695,901,200,23,398,301,14.777777777777779
5696,901,0,0,330,253,0.0
5697,901,210,22,373,270,16.444444444444443
5698,901,200,11,398,301,14.777777777777779
5699,901,200,24,398,301,14.777777777777779
5700,901,200,23,398,301,14.777777777777779
5701,901,200,24,398,301,14.777777777777779
5702,901,155,18,452,330,10.444444444444445
5703,901,200,25,398,301,14.777777777777779
5704,901,200,23,398,301,14.777777777777779
5705,901,200,25,398,301,14.777777777777779
5706,901,182,5,466,327,11.277777777777779
5707,901,0,0,464,320,0.0
5708,901,166,16,466,326,11.444444444444445
5709,901,166,15,466,326,11.444444444444445
5710,901,166,15,466,326,11.444444444444445
5711,901,0,0,345,107,0.0
5712,901,175,5,480,370,13.38888888888889
5713,901,175,5,480,370,13.38888888888889
5714,901,175,16,480,370,13.38888888888889
5715,901,175,15,480,370,13.38888888888889
5716,901,175,17,480,370,13.38888888888889
5717,901,0,0,488,422,0.0
5718,901,126,11,495,431,7.222222222222222
5719,901,114,11,531,455,4.388888888888889
5720,901,117,10,532,456,4.388888888888889
5721,901,117,4,532,456,4.388888888888889
5722,901,116,10,532,456,4.388888888888889
5723,901,125,12,486,455,7.0
5724,901,0,0,500,364,0.0
5725,901,0,0,256,191,0.0
5726,901,115,12,500,364,3.5555555555555554
5727,901,109,4,460,316,4.722222222222222
5728,901,151,19,384,276,7.944444444444445
5729,901,109,4,460,316,4.722222222222222
5730,901,158,17,399,306,7.666666666666667
5731,901,109,12,459,313,4.888888888888889
5732,901,114,15,480,377,4.5
5733,901,112,13,482,369,2.7777777777777777
5734,901,112,12,482,369,2.7777777777777777
5735,901,112,12,482,369,2.7777777777777777
5736,901,112,13,482,369,2.7777777777777777
5737,901,0,0,447,196,0.0
5738,901,107,13,517,359,2.888888888888889
5739,901,111,13,517,359,2.8333333333333335
5740,901,111,13,517,359,2.8333333333333335
5741,901,107,13,479,372,2.888888888888889
5742,901,107,13,479,372,2.888888888888889
5743,901,108,7,476,375,3.0
5744,901,107,13,479,372,2.888888888888889
5745,901,108,14,470,379,4.944444444444445
5746,901,108,6,470,379,4.944444444444445
5747,901,109,12,483,376,3.1666666666666665
5748,901,104,11,533,417,2.6666666666666665
5749,901,108,14,470,379,4.944444444444445
5750,901,0,0,560,400,0.0
5751,901,108,14,470,379,4.944444444444445
5752,901,0,0,345,219,0.0
5753,901,210,19,401,336,8.88888888888889
5754,901,0,0,537,418,0.0
5755,901,102,11,535,423,2.4444444444444446
5756,901,0,0,602,595,0.0
5757,901,102,10,535,423,2.4444444444444446
5758,901,103,9,647,555,0.16666666666666666
5759,901,103,9,647,555,0.16666666666666666
5760,901,101,9,645,543,0.16666666666666666
5761,901,0,0,645,543,0.0
5762,901,0,0,407,163,0.0
5763,901,109,9,540,356,0.8333333333333334
5764,901,0,0,463,313,0.0
5765,901,111,8,584,440,0.8888888888888888
5766,901,136,18,463,313,5.333333333333333
5767,901,111,9,584,440,0.8888888888888888
5768,901,0,0,670,641,0.0
5769,3,0,0,0,0,0.0
5770,8,0,0,1,0,0.0
5771,901,303,20,302,6,16.61111111111111
5772,901,303,21,302,6,16.61111111111111
5773,901,303,20,302,6,16.61111111111111
5774,901,176,16,486,364,10.222222222222221
5775,901,0,0,364,268,0.0
5776,901,301,21,316,40,8.722222222222221
5777,901,125,11,241,31,12.88888888888889
5778,901,125,10,241,31,12.88888888888889
5779,901,229,21,445,237,9.333333333333334
5780,901,0,0,518,359,0.0
5781,901,164,32,456,275,9.0
5782,901,212,29,473,379,10.555555555555555
5783,901,200,24,407,235,10.833333333333334
5784,901,212,16,473,379,10.555555555555555
5785,901,0,0,424,218,0.0
5786,901,183,17,525,414,11.055555555555555
5787,901,196,13,457,272,8.277777777777779
5788,901,183,20,525,414,11.055555555555555
5789,901,158,17,421,229,11.777777777777779
5790,901,183,18,525,414,11.055555555555555
5791,901,183,17,525,414,11.055555555555555
5792,901,159,22,476,349,12.333333333333334
5793,901,158,10,396,198,12.11111111111111
5794,901,159,19,476,349,12.333333333333334
5795,901,197,15,470,366,11.777777777777779
5796,901,0,0,290,232,0.0
5797,901,216,6,379,295,13.11111111111111
5798,901,216,17,379,295,13.11111111111111
5799,901,216,18,379,295,13.11111111111111
5800,901,216,19,379,295,13.11111111111111
5801,901,303,21,301,3,16.61111111111111
5802,901,0,0,301,3,0.0
5803,901,303,20,301,3,16.61111111111111
5804,901,287,19,332,73,17.055555555555557
5805,6,0,0,1,0,0.0
5806,901,304,22,300,2,16.61111111111111
5807,901,304,21,300,2,16.61111111111111
5808,901,0,0,300,2,0.0
5809,901,304,21,300,2,16.61111111111111
5810,901,0,0,300,2,0.0
5811,901,304,1,300,2,16.61111111111111
5812,901,304,21,300,2,16.61111111111111
5813,6,0,0,1,0,0.0
5814,901,304,21,300,2,16.61111111111111
5815,901,304,21,300,2,16.61111111111111
5816,901,304,20,300,2,16.61111111111111
5817,901,304,18,300,2,16.61111111111111
5818,27,103,11,3,0,0.0
5819,901,304,21,300,2,16.61111111111111
5820,901,304,21,300,2,16.61111111111111
5821,901,304,21,300,2,16.61111111111111
5822,901,304,1,300,2,16.61111111111111
5823,901,304,21,300,2,16.61111111111111
5824,901,304,21,300,2,16.61111111111111
5825,901,303,20,300,2,16.61111111111111
5826,901,0,0,300,2,0.0
5827,901,303,21,300,2,16.61111111111111
5828,901,0,0,300,2,0.0
5829,901,303,21,300,2,16.61111111111111
5830,901,303,1,300,2,16.61111111111111
5831,901,303,21,300,2,16.61111111111111
5832,901,0,0,300,2,0.0
5833,901,303,21,300,2,16.61111111111111
5834,901,303,21,300,2,16.61111111111111
5835,901,0,0,237,3,0.0
5836,901,303,20,300,2,16.61111111111111
5837,901,303,20,300,2,16.61111111111111
5838,901,0,0,300,2,0.0
5839,901,303,20,300,2,16.61111111111111
5840,901,303,21,300,2,16.61111111111111
5841,901,0,0,300,2,0.0
5842,901,303,20,300,2,16.61111111111111
5843,901,303,1,300,2,16.61111111111111
5844,901,0,0,300,2,0.0
5845,901,303,18,300,2,16.61111111111111
5846,901,0,0,300,2,0.0
5847,901,0,0,300,2,0.0
5848,901,0,0,300,2,0.0
